Unnamed: 0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,stiffness_value
5859,-13.00726903,1.647291363,0.537042709,1.549317242,-0.086553315,0.655372379,-0.79914235,-0.419408302,0.012035385,0.253233978,0.038478606,0.174856917,0.178327128,0.038580577,0.03380209,58.3931721
3217,-16.47062804,0.343098156,0.112049927,-0.227809426,0.021148967,-0.088959586,0.052453604,-0.049797618,0.073885346,-0.144506462,0.309744286,-0.521913627,-0.140359133,-0.037099018,0.010738101,58.3871512
6967,-11.97106049,1.428396096,-0.119879991,-0.604706917,-0.029024966,-0.327685897,0.056846581,-0.337008372,0.133130347,-0.049046397,-0.066525952,0.145099767,0.112205017,-0.032672564,0.051339663,58.37771596
207,-20.38112016,-1.52241066,0.196506942,0.209739717,-0.049841911,-0.146802553,-0.045869364,-0.398248969,-0.040356855,-0.458536952,-0.099342116,0.024622872,0.073442753,0.14648992,-0.030544075,58.34275804
3673,-14.40544305,-0.677304532,0.242272033,-0.927808193,0.515663942,0.486089419,0.079358125,-0.021227352,-0.14931803,0.077664054,0.231529022,0.160991704,-0.008135127,-0.047447305,0.167734984,58.33127678
7370,-7.531342574,0.15258341,1.677173424,2.228688014,0.008721488,-0.446180415,-0.017458635,0.374167013,-0.213452808,0.792004298,0.137618606,0.642321995,-0.017302112,0.068651518,0.08735027,58.31636854
7678,-9.624918553,1.483703745,1.14478414,1.177618978,-0.362220452,0.354564276,-0.111410496,-0.130075056,-0.16828912,0.349337646,0.019462599,0.039170701,-0.160432667,0.066967843,-0.005678948,58.31601251
8818,-9.60449256,1.475804014,-0.348553308,-0.087872054,0.177736525,-0.266286592,0.602397104,-0.648117432,0.569142267,0.216457917,-0.362215532,0.339355332,0.136253541,0.054537552,-0.043985108,58.31587006
6081,-11.10241231,-0.23441058,0.702707432,-1.458368247,0.403912423,0.42624863,-0.129563525,0.123931682,-0.052630959,0.332227769,-0.134307194,-0.123123964,0.111221562,0.013974956,0.05788478,58.26823256
7054,-14.32975255,1.121941537,-0.827104483,0.395126148,0.524543528,0.035206282,0.05215964,-0.63983588,0.363010622,0.182491622,-0.284814642,0.212460179,0.075330161,0.121779197,-0.062447092,58.21566099
6458,-13.60092163,1.521974218,-0.47209649,0.692598307,0.293063832,0.153490297,0.226650004,-0.334772738,0.561930709,0.136783317,-0.092626836,-0.02733471,0.203195002,-0.08733008,0.002078177,58.21423029
7116,-10.9743377,1.546867705,-1.063010951,0.187302516,0.607277278,0.060000049,-0.867937099,-0.154671433,-0.015580496,-0.348456244,-0.409003378,0.399760002,-0.112871619,0.07401949,-0.057011183,58.20896322
6527,-7.849948132,1.795543074,0.157186771,0.785634083,-0.119210009,0.375544885,-1.020711807,-0.792757491,0.761324689,0.411810729,-0.104159404,0.131685321,0.293122253,-0.031184222,0.059164758,58.2013135
4410,-17.73095674,0.72597846,-0.939513618,-0.921503822,0.191278988,-0.282053379,0.467825166,0.470971266,-0.074386775,-0.534290178,0.413455446,0.172480624,-0.35754383,-0.008891774,0.140911627,58.16493592
2712,-14.32492133,-0.553766782,0.55667951,1.245535995,0.435889907,-0.683484201,-0.347002438,0.138531248,-0.048422971,0.229045612,0.098747609,-0.008831429,0.185353696,0.023185384,0.047568128,58.15748282
5625,-11.89056506,1.19697433,0.771906255,-0.065699331,-0.252192019,0.146675943,-0.288213951,0.0517173,0.583794254,-0.1124007,0.175242874,-0.153328267,-0.104129219,-0.00661653,0.051721682,58.15087401
8522,-10.49336829,1.303688697,0.620548248,-1.564879096,-0.385701298,-0.586151831,-0.034374133,-0.362044223,0.616609455,0.188747832,-0.068070071,0.025825907,0.188601799,0.022510219,0.093440144,58.14747573
5418,-9.567364258,-0.56303778,0.903815296,-0.789056373,0.308794793,0.560771163,0.063229133,0.080940112,0.114787767,0.253688836,-0.279911137,-0.291882916,-0.312537738,0.070369727,0.219805564,58.11869226
1202,-21.1770993,-1.485581572,0.084863652,-0.383110332,-0.001277816,0.25249721,0.084536394,-0.371417376,0.050489862,-0.228693054,0.165244445,0.43634399,-0.040655066,-0.130520015,-0.101381819,58.07595662
3810,-17.6256225,0.646793372,-0.729280907,-0.474861686,0.331246511,-0.106643349,0.115022762,0.024158645,-0.006015056,-0.21672635,0.36457457,-0.189750818,-0.167000651,-0.012357996,0.052670269,58.07384977
657,-20.37022388,-1.483465813,0.180313446,-0.257947448,0.006463589,0.195288804,0.003359031,-0.447174051,0.088977022,-0.325499419,0.083065176,0.224069555,-0.073997089,-0.13265641,-0.052731138,58.03937918
8119,-2.240667563,1.920355681,1.101891713,-0.34049635,-0.934721662,0.366165921,0.704735435,1.354150099,-1.236990906,-1.736629208,-0.216249794,0.423738078,-0.360731562,-0.089729781,0.07758993,58.01081372
8113,-9.469938875,2.116273367,0.574790371,0.481371095,-0.370672462,0.395067952,-0.099488319,-0.230338442,-0.343138713,-0.066576274,-0.106041339,0.167801122,-0.051322355,0.07525148,0.000475821,58.00693014
4895,-6.044871789,-1.329810993,0.922106263,0.03210802,0.29369814,0.148515578,0.065265314,-0.07194487,0.043669997,-0.007858606,-0.395747292,-0.05208113,-0.454124699,-0.008459943,0.21943008,58.00569971
8838,-0.17832564,1.725247571,0.591742244,0.089342189,-0.520032254,0.095970063,-0.325546371,-0.742501461,0.155056762,0.164370008,-0.349493246,0.279065236,0.24517023,-0.076537515,0.050162353,57.99587321
8030,-8.22877484,1.681348232,1.135891192,-1.388341379,-0.753574514,-0.316588567,0.663600698,0.419817871,0.295783986,-0.364968017,-0.129268984,-0.004760165,0.103812598,-0.097413103,0.070542475,57.93882015
8531,-9.488565065,1.834590705,0.870240494,-2.597866682,-0.498648101,-0.676366519,0.239300437,0.75303261,-0.126668569,-0.279863716,-0.220075497,0.005774034,0.301970837,-0.009132952,-0.073487208,57.87712159
302,-21.2038571,-1.405124295,0.211393212,0.502197186,0.012438054,-0.244165184,0.026232273,-0.298304431,-0.040107543,-0.321676419,-0.129070631,-0.026902087,0.325410271,0.1912744,0.003072948,57.84868455
6514,-12.46572115,1.229760665,-0.961146605,0.311427882,0.635170865,0.042667164,-0.612980821,-0.157401164,0.005851914,-0.352037671,-0.207778976,0.158990981,-0.062150917,-0.018528111,-0.085836134,57.8404915
10,-16.40281276,-1.642145847,0.328506706,-0.031579288,0.08600184,0.007592632,0.021268591,-0.541026724,0.01053037,-0.469569495,-0.198902405,0.183738303,-0.077322771,-0.020414683,0.027201688,57.80413078
7968,-6.81433191,1.991988644,1.314790273,-1.08707755,-0.817549945,-0.114752353,-0.198353332,0.0680504,0.228001794,0.069017751,-0.213257669,-0.09623121,0.078973957,0.069996543,0.032176268,57.78108055
5488,-8.560037392,-0.707054596,0.910821634,-0.804980485,0.446604027,0.764158918,0.1449249,0.126150408,0.096902884,0.391185051,-0.264481514,-0.231954806,-0.08902925,0.110183458,0.083692916,57.76112807
8525,-10.81366403,1.463787063,0.73866959,-1.93101377,-0.295330945,-0.457008913,-0.048508555,0.122502094,0.285149169,0.161738723,-0.096623513,-0.016029246,0.281126164,0.050264074,-0.079775967,57.72683468
7272,-5.721809963,-0.240272309,1.489735438,1.096177089,-0.044862191,-0.560491202,-0.067286995,0.325923307,-0.172582498,0.355628954,-0.115887631,0.141820996,-0.526203644,-0.041092532,-0.064946316,57.65947482
3674,-14.5654263,-0.648403861,0.430005497,-1.239221406,0.419185839,0.499613882,0.147599236,0.164497412,-0.373739238,0.134750507,0.347423086,0.040569479,-0.006008467,-0.067266538,0.051848182,57.61422063
5117,-9.723946185,-0.431067883,1.226282563,1.60677756,0.269352804,-0.75135491,-0.052864899,0.485233142,-0.176339303,0.445528412,0.171604716,0.243544985,-0.006347776,-0.075667839,0.095405621,57.60964235
1801,-21.57239187,-1.355212923,-0.04637545,-0.434769813,0.037288033,0.217911249,0.029188172,-0.348800781,0.011045059,-0.159349139,0.162237631,0.471797441,-0.04486625,-0.172736816,-0.149289237,57.60672122
5489,-7.963508331,-0.216974485,1.028231697,-0.736974347,0.113801319,0.522338409,0.067072817,-0.151085963,-0.088509112,0.377464903,-0.308450856,-0.208542313,0.003902465,-0.113941817,0.198598332,57.59777866
7539,-6.1485246,1.152853439,1.528495965,-0.150242839,-0.583746599,0.096887007,0.011253117,-0.463276768,0.341004673,0.781021302,-0.154409914,-0.538466716,-0.207402323,0.13758513,-0.256735073,57.59125067
154,-20.14284369,-1.396101866,0.2118849,0.233207278,-0.039841737,-0.131101283,0.056808941,-0.341573602,-0.024917724,-0.46522783,-0.072560898,0.009492252,0.065693049,0.192893592,-0.029200708,57.5679072
3508,-18.25322914,0.36287494,-0.251352075,1.173032293,0.197633233,0.237159536,0.479100994,-0.151857045,0.167741926,-0.066728202,0.135994102,-0.486200451,0.493992362,-0.232461527,-0.047335758,57.55636034
7368,-9.265018418,0.216569725,1.671621331,2.495942448,0.13159367,-0.511601099,0.161646013,0.922676907,-0.156614054,0.593889901,0.261822992,0.725009901,0.180141167,0.002764068,0.220803653,57.55596696
4896,-5.720621732,-1.184604065,0.884226683,-0.308358063,0.189820695,-0.053523913,0.063285686,-0.005788455,-0.019593837,-0.169182949,-0.428344172,-0.10366592,-0.46047205,-0.112489276,0.127980369,57.53124424
2419,-9.262071451,-1.480095145,0.530835535,-0.044549587,0.290213176,0.034820675,0.014290708,-0.374270172,0.082579793,-0.284077392,-0.264166078,-0.091969271,-0.386277301,-0.112314323,0.169575695,57.52148111
3357,-18.5379939,0.372991221,-0.632146594,0.536299195,0.373895275,0.071309378,0.015790374,-0.052396549,-0.325209007,-0.2741137,0.217534478,-0.336252809,-0.063492088,-0.071639082,0.001244664,57.49289395
7114,-13.37994606,1.492248406,-0.760545251,0.261591391,0.402337575,0.101323404,0.247894563,0.198253369,1.171569632,-0.494246848,-0.045483433,0.338532575,-0.041738058,0.139594331,0.031147214,57.47790008
2772,-14.96777682,-0.595079981,0.399970754,0.953049557,0.381929335,-0.485194979,-0.210813137,0.105024035,0.038465761,-0.175029374,0.107350314,-0.271644579,0.226370463,-0.067350648,-0.099371823,57.46942525
3612,-14.32683738,-0.705499371,0.287455144,-0.944230891,0.509166276,0.565429829,0.003394119,0.093076565,0.081725197,0.092701643,0.341160852,0.124891961,-0.009982874,0.019872894,0.117461239,57.44274071
5334,-10.13248199,-0.304471742,1.357718689,2.125916562,0.395417481,-0.894023432,-0.176102631,0.749936991,-0.259484459,0.710769534,0.221212357,0.545630606,0.13679263,0.009251207,0.220062701,57.42843412
6453,-15.79460594,1.176196238,-0.767847793,0.37333221,0.547580873,0.065639087,-0.344982935,-0.316929443,0.414615485,-0.135943721,-0.275452799,0.233254553,-0.007850144,0.077160395,-0.123376379,57.40347191
3214,-16.85311029,0.280401852,0.023469422,0.002518877,0.1330247,-0.039158486,0.22084894,-0.249390551,-0.105841018,0.040668976,0.301959222,-0.395218364,-0.274310407,0.05742741,0.022689134,57.38247226
6616,-11.48991689,-0.693937363,0.837014894,-2.004258955,0.855121124,0.999185046,-0.308323054,0.614793458,-0.361492577,0.73333923,-0.084022132,0.012750818,0.497962471,0.219383695,-0.107030019,57.33400593
5038,-8.591979921,-0.467709454,1.069575037,0.783063241,0.130098834,-0.540546317,-0.145537607,0.249319653,-0.080277321,0.085242728,-0.039265328,0.052964388,-0.394191842,-0.009116148,-0.06490372,57.31570118
5420,-7.661048282,-0.633067601,1.036362704,-0.719232892,0.325767965,0.779601606,-0.16018836,0.16461935,0.071372287,0.25272396,-0.327677404,-0.284754336,-0.225583133,0.032468654,0.180964072,57.3098314
502,-21.60735148,-1.478136581,0.094431688,0.403759593,0.024254188,-0.295886914,-0.025487194,-0.260358023,-0.010273837,-0.39847283,-0.199968755,0.016312177,0.366433748,0.206948238,0.043587945,57.2956071
2564,-12.99310539,-0.962457076,0.567701144,0.613439348,0.25981265,-0.430601746,-0.065346988,-0.113927739,-0.107044814,-0.107614488,0.016808764,-0.350731945,-0.24097759,0.006181901,-0.12683397,57.2919684
659,-19.81664944,-1.429290487,0.227281423,-0.270238879,0.025206439,0.201668738,0.061587949,-0.475729861,0.033030075,-0.309632923,0.065021289,0.247575675,-0.052454749,-0.115013681,-0.073988852,57.28724907
4968,-9.357276059,-0.476368322,1.025803871,0.839732596,0.184024761,-0.502452916,-0.20691546,0.128390324,0.019160509,0.188456998,-0.079343597,-0.149204706,-0.50585323,0.036267753,-0.197177032,57.28605364
8679,-8.269150059,2.091232275,0.490244038,-0.646885247,-0.415808141,-0.214560153,-1.042085858,-0.861764785,-0.753737798,0.379680139,0.053436148,0.055785657,0.100704843,0.090355664,0.19482783,57.27690464
3676,-13.55069058,-0.687013793,0.460505989,-1.217745901,0.482694775,0.618745831,0.002958877,0.185722621,-0.240333222,0.219432286,0.287305374,0.073353508,0.081127069,0.067892057,0.088781045,57.27232057
2923,-14.67068032,-0.889731871,0.509141095,1.219045137,0.506706221,-0.859002768,-0.272910061,0.285684908,-0.035964333,0.070365423,0.120298833,-0.114040635,0.436700251,-0.140707299,0.010890302,57.24560214
8468,-6.394781422,1.566267772,1.14538434,-2.363667799,-0.716934624,-0.388619649,0.102529772,1.173089996,-0.312036744,-0.881050361,-0.02097749,-0.044260828,-0.01324196,0.025768303,0.091125075,57.22231233
5713,-10.31195947,1.324669472,0.474301872,1.38606718,0.006116137,0.416382604,-0.053034676,-0.121645684,-0.111435409,0.226629599,0.038674273,-0.027151379,-0.028177104,0.044151218,0.066859116,57.14783754
8609,-10.66235535,1.539524688,-0.065128567,-0.433761139,0.043911635,-0.239948261,-1.324173328,-0.984560686,0.174781999,0.325822096,-0.097327295,0.086690227,0.215099588,0.0563672,0.138539482,57.08449621
5863,-10.56719507,1.55406687,0.815009178,2.143089848,-0.116895853,0.728847004,-0.175495626,-0.29103722,0.555014136,0.569404286,0.19644488,0.066039447,0.311343188,-0.022542549,0.038242491,57.07657343
7614,-10.39212122,1.733927245,1.007868651,1.201205544,-0.359370048,0.596321995,0.401422013,0.815827956,-0.088002599,-0.518348739,0.049035832,0.146346224,-0.42353957,0.16107459,-0.083835951,57.07375345
8464,-9.525786453,1.841284919,0.840234691,-1.961089607,-0.559566789,-0.497126576,-0.166183209,0.400035428,-0.2596496,-0.341602293,-0.137501275,0.00595111,0.161389789,-0.151800316,-0.09169763,57.01229167
658,-20.10963093,-1.450447788,0.160930234,-0.24413418,-0.013459901,0.167201265,0.007489884,-0.43205282,0.080358611,-0.401833301,0.064188109,0.258946641,-0.056567031,-0.144754296,-0.064066743,56.9340888
7113,-13.91485962,1.518105439,-1.015881437,-0.140542687,0.486984679,-0.132794617,-0.302989497,0.084827498,0.236276946,-0.518095854,-0.149012974,0.163027902,-0.033580785,-0.027512387,0.0575848,56.92587312
4897,-5.302209202,-1.450412359,0.829663568,0.054846544,0.310470738,0.01194426,0.004083501,-0.155778288,0.046689364,-0.084825794,-0.412132302,-0.147828309,-0.594773567,-0.135105166,0.23104479,56.90019434
5712,-11.49161375,1.597802809,0.453023605,0.966102468,-0.058267406,0.320955979,-0.261768593,0.101050095,-0.111723532,-0.062446138,0.068869625,0.071419911,-0.034462564,-0.023601407,0.073218821,56.89516449
3080,-12.19152035,-0.733899446,0.575058841,-0.867497901,0.303323863,0.394260715,0.141446664,-0.070795343,0.023821274,0.06511079,0.076948212,-0.059776813,-0.058221535,-0.123369107,0.189089434,56.89023313
4969,-8.847925993,-0.476857183,1.314952221,0.92716375,0.084766838,-0.663376568,-0.190219843,0.436666139,0.030460169,0.205302492,0.030751672,-0.07779144,-0.399918049,-0.029198232,-0.09028294,56.87995568
3218,-15.98770093,0.499872175,0.069587026,0.135404869,0.000526763,0.115183887,-0.604724209,-0.30910317,-0.1022909,0.091489599,0.261743217,-0.565060735,-0.155082635,-0.116379779,-0.098967324,56.85905611
7683,-8.176489957,2.022392965,1.286223631,1.295856949,-0.630465797,0.613352998,0.625177963,-0.069611343,0.271512182,0.264191122,0.08504169,0.053162823,0.046474811,0.124511244,0.049126736,56.81800633
6966,-13.36009849,1.727075139,-0.604006294,-0.345746174,0.279479091,-0.280817604,0.516613262,-0.370995895,-0.042819132,0.01119664,-0.128730032,0.159527498,0.009835083,0.0725276,-0.054319225,56.80742731
451,-21.60164239,-1.38982399,0.007755765,0.422555681,-0.008783166,-0.222428338,-0.236502853,-0.211602599,0.013045668,-0.434765427,-0.205522319,-0.010229035,0.372275709,0.186568258,0.045312701,56.79814588
2490,-8.538112096,-1.451155694,0.591954003,0.096933508,0.288370661,-0.012268004,0.078387542,-0.292953603,0.163281831,-0.238803493,-0.245263767,0.013327436,-0.352390376,-0.122861983,0.190620849,56.788299
8761,-8.029141588,1.741486614,-0.118654158,-0.359773932,-0.04054862,-0.119846886,-0.577690803,0.126458033,0.190296699,-0.718914689,-0.301966842,0.461405299,0.007237706,-0.080843164,0.033549194,56.78147928
2489,-8.902569391,-1.427834989,0.538862118,-0.046858527,0.313046153,-0.047888781,0.039619737,-0.343803305,-0.00813932,-0.216904219,-0.233668843,-0.010506628,-0.316081022,-0.115968605,0.243158961,56.77209773
3516,-14.98903715,0.93512505,-0.054774931,1.242357349,0.043663308,0.450137802,-0.415470832,0.445168958,0.128584057,-0.382456648,0.215829947,-0.063176055,0.091537451,-0.057847866,0.050600399,56.76614668
7613,-10.16298377,1.663796765,0.985828086,0.682833575,-0.397564872,0.054731545,0.480493363,0.024159045,-0.137476845,0.140105891,-0.113703866,0.071073487,-0.017132756,-0.013911704,0.019995771,56.75940412
3215,-17.14021812,0.105011924,-0.085080678,0.109062256,0.205032729,0.134377504,-0.129710459,0.038248958,0.193314146,-0.319532562,0.462925121,-0.498798552,-0.211895865,-0.027684071,0.006833366,56.75525681
2773,-14.50202748,-0.438061234,0.381751151,1.002269614,0.363816072,-0.515089877,0.107057019,0.206896609,-0.228540114,-0.143485141,0.055746587,-0.218734283,0.230736252,-0.123365248,-0.068716156,56.74831371
355,-20.94696692,-1.449834517,0.102117788,0.359095727,-0.050686675,-0.237554968,0.050246626,-0.288684741,-0.023839661,-0.435726822,-0.179607408,-0.026557616,0.33722575,0.21141963,0.0020822,56.7321821
7834,-5.419583861,2.005104676,1.333893031,2.749655328,-0.445753448,1.322458347,-0.106549003,-0.229547695,0.446575037,0.546478686,0.089026449,0.65418564,0.300485484,0.219105817,0.189036536,56.73208069
5118,-9.358118933,-0.492838557,1.196900985,1.389784907,0.295848193,-0.977085611,0.073106949,0.542759939,0.001724837,0.371156863,0.074709826,0.301364144,-0.06474765,-0.031944087,-0.003715433,56.72595353
5331,-10.27906249,-0.016156536,1.140647842,1.902899711,0.270797301,-0.541864714,-0.058769291,0.501346411,0.094878939,0.359817172,0.135677962,0.479353299,0.208581177,-0.023085545,0.023678429,56.71329033
3507,-18.86417395,0.5442596,-0.690813248,1.283828179,0.483947661,0.262727513,0.086057965,0.05608412,-0.113476005,-0.130138753,0.090429936,-0.386319483,0.356571225,-0.262774122,-0.046911094,56.6995704
8760,-11.26417316,1.864881347,0.132997576,0.352001634,-0.090824771,0.246768309,0.224931176,0.124758221,0.299219786,-0.401521541,-0.153803604,0.350336167,0.03732683,0.112912087,0.04266061,56.6910967
6085,-10.04079925,-0.451604172,0.889978584,-1.660783034,0.418575449,0.532536465,0.036790643,0.204573118,-0.053476269,0.488108843,-0.175669679,-0.104162372,0.260811981,-0.011745207,0.075049133,56.65269566
4211,-15.01060389,-0.66145702,0.236257543,-1.374137884,0.509222405,0.374036257,0.103295123,0.103844935,0.031410153,0.193469753,0.395280477,0.250447242,0.12979571,-0.10833907,0.096517186,56.62751592
8770,1.47018591,1.46033702,0.758579403,-0.483317714,-0.63459673,-0.1356606,-0.841849578,-0.311590258,0.184034911,-0.329616538,-0.197383175,0.351506453,0.237348394,-0.214955903,0.103967045,56.6038543
7833,-6.59601468,2.022107313,1.346696395,2.394437369,-0.489491197,1.062224161,0.637044728,-0.191172133,0.456136186,0.649430282,0.112838306,0.542370637,0.226974495,0.266510988,0.19596999,56.55289369
5036,-9.291694447,-0.350190317,1.110075339,0.798319329,0.034278011,-0.327970178,0.021031034,0.331339289,-0.204471092,-0.167765144,-0.062222169,-0.015848102,-0.428269009,-0.070363846,-0.145348172,56.54930773
303,-20.70669802,-1.395068608,0.072414973,0.433106469,-0.03650605,-0.242623914,-0.018039376,-0.239549685,-0.003738372,-0.364136174,-0.12714103,-0.065117744,0.333034026,0.111342203,-0.004502104,56.53229428
5631,-9.837664223,1.049009582,0.854600377,-0.580824514,-0.319072131,-0.219120201,0.491003815,-0.173196319,0.038377431,0.197548471,-0.011651143,-0.539623941,-0.339411087,0.155757234,-0.111845173,56.48998607
6311,-10.62916842,1.513215857,0.089266118,0.006278293,-0.119872853,-0.059394406,0.862486921,0.063603519,0.762373031,-0.336772178,-0.070614411,0.029650443,0.078183229,-0.071397967,-0.044664003,56.48331355
7826,-10.26440358,1.690248593,0.87435952,1.736160645,-0.189011903,0.586728594,0.354976551,0.06677362,-0.14617668,0.19729419,0.091077443,0.251243208,0.230376685,0.059301637,0.111424583,56.45796156
3306,-17.33113581,0.80096529,-0.456600033,0.810071177,0.273137406,0.229469852,-0.034513472,0.241797491,0.131051586,-0.35482392,0.161128327,-0.217261149,0.005021357,-0.137349888,0.006751929,56.44744916
3305,-17.88199392,0.456760939,-0.203493412,0.99518733,0.108496218,0.295514361,0.120012797,-0.117854567,0.132391716,-0.089930575,0.278599441,-0.4362971,0.190433201,-0.270067307,-0.097954036,56.43862754
6614,-11.17433551,-0.107023946,0.540018114,-1.887585822,0.477678007,0.2525012,0.003624594,0.379258948,0.113621638,0.29300544,-0.079636085,0.180884072,0.452373003,0.036393086,0.030252203,56.38995344
6371,-12.11292928,1.545097307,0.013930061,-0.046165201,-0.0380391,-0.062097443,0.398912043,-0.397168761,0.297517801,0.078929238,0.122621091,-0.12576359,0.060927738,0.065141556,0.114727346,56.38020239
3014,-12.76935181,-0.659270516,0.547817123,-0.747281934,0.224978401,0.396241942,-0.00928465,0.070773003,-0.001261372,-0.213506397,0.17357039,0.007495919,-0.135225624,-0.105226117,0.2609966,56.37011386
504,-21.14486798,-1.518614841,0.096326174,0.469606373,-0.057493133,-0.264628502,0.023172386,-0.256267517,-0.063113974,-0.376933254,-0.197232231,-0.096755538,0.462383876,0.20499475,0.042566025,56.35450521
8331,-6.119720096,2.084627272,0.906606655,0.84335365,-0.554735547,0.440028232,1.021744496,-0.146291686,0.631753212,0.077931592,-0.176252476,0.4177729,0.327996349,0.07976013,0.107398529,56.34005256
7422,-5.867054558,-0.374838807,1.292519243,-0.948344535,0.130076791,0.629958327,0.161417428,0.291320137,-0.048452211,0.333520999,-0.453408483,-0.414946427,-0.327645447,0.155497961,0.041744855,56.31558871
2714,-13.07187987,-0.605857374,0.600138769,1.237364173,0.387446106,-0.683686418,0.000362748,0.278021983,-0.027756056,0.190633889,0.11575814,-0.122854996,0.125123914,0.030934919,-0.017662286,56.27172008
7685,-6.435350073,1.683234924,1.4146772,1.166931971,-0.682650862,0.628321649,0.130680185,0.317846531,-0.34416668,-0.204700426,0.051923843,-0.007715135,-0.217944994,-0.020091921,-0.015254134,56.24359019
6230,-9.315715871,1.625333166,0.444040169,-0.932432161,-0.20975637,-0.210322303,-0.038320425,-0.237781408,-0.042005688,0.203902596,0.01194764,-0.219666407,8.58E-05,0.09736857,-0.130562848,56.21764445
3453,-18.29687654,0.546293395,-0.835367504,1.054479915,0.518685218,0.275805329,-0.023672059,0.117960514,0.05872736,-0.306086697,0.000649019,-0.256777657,0.114095655,-0.193635005,-0.106742788,56.2135484
5926,-10.66625356,1.675112427,0.766744824,1.551328559,-0.273336847,0.813692404,-0.650951794,0.540611708,-0.005118225,-0.547439267,0.166621718,0.060144354,-0.010057406,-0.032058955,0.034086395,56.21004166
6083,-10.14006289,-0.000139754,0.761336576,-1.573594123,0.269571792,0.331335042,-0.135016339,0.295599215,0.256300383,0.158000227,-0.177839214,-0.012833394,0.183757213,-0.013075307,0.127981017,56.20877071
7837,-3.163800232,1.611943022,1.18662624,0.814163698,-0.558808632,0.026919483,-0.131185749,-0.389163971,-0.079701046,0.438267282,-0.11462168,0.229733993,0.288245996,-0.129596602,0.155379393,56.19928056
71,-16.10659493,-1.627473285,0.313854717,-0.026672008,0.088907981,0.015137233,0.026362078,-0.511152044,0.051922191,-0.475695042,-0.179858584,0.195882145,-0.072503248,-0.038000753,0.025997275,56.1847702
3015,-12.36775738,-0.859991318,0.575102222,-0.670869748,0.287755381,0.414563582,0.208610485,0.01504241,0.030956916,-0.119683384,0.183508833,-0.188251592,-0.214731391,-0.134199521,0.136177798,56.16558804
8172,-9.499962663,1.739736786,0.091594192,0.224989777,0.017724869,0.198030824,-0.745885272,-0.36434844,-0.380559983,-0.124611986,-0.21039755,0.286559926,-0.060339362,0.050275692,-0.04359456,56.10473948
1255,-20.85365968,-1.402382122,0.120764519,-0.354819129,-0.001163448,0.255674969,0.027390397,-0.419974706,0.015561037,-0.238642625,0.201264076,0.436090745,-0.029371312,-0.087334862,-0.14416721,56.09131774
660,-19.60857957,-1.43171042,0.196180227,-0.225665391,-0.005965124,0.223144875,0.04792897,-0.437689133,0.044108243,-0.324064984,0.090663829,0.242142521,-0.055531446,-0.138016643,-0.076224868,56.08571631
2491,-8.187477124,-1.442322741,0.59809637,0.006938069,0.25389583,-0.039824673,0.002166422,-0.308508873,0.030971398,-0.247342303,-0.251645403,-0.024029873,-0.383956847,-0.144830474,0.243160061,56.04502144
11,-15.69669926,-1.640673527,0.334464809,-0.02848136,0.0880754,0.042127734,0.012027117,-0.520186196,0.04903523,-0.476385215,-0.200653281,0.161747285,-0.072610411,-0.054956509,-0.005950967,56.01897974
6223,-12.08269146,1.47097269,0.302808739,-0.802319843,-0.210532971,-0.181247476,0.266039427,0.186751877,0.177237015,-0.317160155,0.068891573,-0.096649242,-0.064520931,-0.024068104,-0.008554533,56.01289563
7684,-5.311534276,1.607428314,1.301472145,0.678791991,-0.739747055,0.138232303,0.720918086,-0.394512084,0.651140888,0.386261053,-0.160503092,0.050798516,0.108287304,-0.022069192,-0.057949355,56.00828985
7680,-8.726960198,1.374637816,1.161725472,0.901510007,-0.445564641,0.382316542,-0.28541266,0.116802805,-0.94105117,-0.137147547,0.056255173,-0.078052385,-0.373928058,0.03733321,0.016768024,55.99844584
452,-21.02080142,-1.355520863,0.117211418,0.490323562,0.035709806,-0.223255443,-0.07465644,-0.276396337,-0.112995741,-0.449007588,-0.203286748,0.005037518,0.404295484,0.257914052,0.017910042,55.9280715
8811,-12.3361038,1.271660074,-0.550370465,-0.461027996,0.323911964,-0.456225251,-0.749443344,-1.115196716,-0.332129442,0.348487671,-0.214915942,0.178676426,0.035602837,0.091917986,0.077857003,55.90717414
6087,-8.560096117,-0.219276689,0.839478546,-1.654556341,0.351272973,0.404799706,0.194547754,0.161466573,-0.161749767,0.495873484,-0.260156108,-0.195140719,0.227341676,0.011127664,-0.077044175,55.89657103
8530,-7.266414088,1.564839836,0.619920004,-2.087540273,-0.381353787,-0.634456494,-0.008962079,0.245070705,-1.005961905,-0.324425599,-0.312556115,0.046579433,-0.014120331,-0.055733748,-0.15721937,55.87705802
5421,-7.068694364,-0.704777925,1.056388174,-1.146653111,0.335122879,0.677644806,0.138670731,0.382463513,0.132352567,0.216157628,-0.285004142,-0.277697237,-0.119208896,0.131037358,0.166138671,55.82869309
4105,-19.02619792,0.911991426,-1.537666055,0.600144938,0.654586107,0.099995977,0.180303886,-0.168038131,0.254854926,0.018863306,-0.07472393,-0.161340194,0.053192128,-0.038057647,-0.059832155,55.81795276
4411,-17.57164488,0.75513032,-1.015337494,-1.125228911,0.361559419,-0.516787053,0.088419773,-0.159788423,0.454276304,0.205978074,0.343611382,0.063089028,-0.1158413,0.099840454,0.083131632,55.81761105
